t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,phi_p_sim
30.12,0.1674996,0.1377128,1.89045,-0.1750163,0.1418819,0.1105203,-3.403664,-5.251101
30.13,0.1756405,0.1598568,1.920027,-0.1183936,0.1029832,0.07884159,-3.889871,-5.082748
30.14,0.1865613,0.1696476,2.165972,-0.3048199,0.0689466,0.0446978,-3.403664,-4.863551
30.15,0.2105177,0.1785565,2.13453,-0.4881387,0.02518511,0.01286457,-4.376149,-4.631134
30.16,0.2283012,0.2017303,1.820903,-0.3262649,-0.008851528,-0.02503544,-3.403664,-4.397126
30.17,0.2380513,0.2206186,1.750024,-0.3194247,-0.04775023,-0.05773509,-3.889871,-4.142032
30.18,0.2503992,0.2313725,1.836891,-0.4520734,-0.09637403,-0.09164688,-4.86238,-3.866522
30.19,0.2673809,0.2441626,1.876594,-0.4631615,-0.1401353,-0.132599,-4.376125,-3.576612
30.2,0.2918738,0.2611822,1.61706,-0.3948102,-0.1790342,-0.1725958,-3.889894,-3.278613
30.21,0.309909,0.2859391,1.113712,-0.2117983,-0.2227955,-0.2091101,-4.376125,-2.986196
30.22,0.3144081,0.3067986,0.8480487,-0.1201028,-0.2616942,-0.2472523,-3.889871,-2.677197
30.23,0.322677,0.3126554,0.708689,-0.3351526,-0.3054554,-0.2822227,-4.376125,-2.348679
30.24,0.3324428,0.3198464,0.3860028,-0.4382682,-0.3394921,-0.3198792,-3.403664,-2.027319
30.25,0.3410383,0.3280512,-0.009693921,-0.5160082,-0.3735287,-0.3520398,-3.403664,-1.720731
30.26,0.3504215,0.336119,-0.6028394,-0.5664108,-0.402703,-0.3824579,-2.917433,-1.427562
30.27,0.3609734,0.3448341,-1.686276,-0.592947,-0.41729,-0.4092362,-1.458693,-1.153034
30.28,0.3777992,0.3535799,-2.583188,-0.6558942,-0.4318771,-0.4253488,-1.458716,-0.9146097
30.29,0.3654943,0.369478,-3.248279,-0.5592355,-0.4367394,-0.4385153,-0.4862309,-0.7207906
30.3,0.324739,0.3578689,-3.702864,-1.0233,-0.4367394,-0.4433751,0,-0.5278837
30.31,0.2817295,0.3128251,-3.747097,-2.006991,-0.4416018,-0.442284,-0.4862309,-0.349234
30.32,0.2429516,0.2610394,-3.954671,-2.835967,-0.4464643,-0.4437011,-0.4862547,-0.2203016
30.33,0.2059405,0.214374,-4.359427,-3.338718,-0.4416018,-0.4467477,0.4862547,-0.1378846
30.34,0.1562012,0.1713092,-4.617363,-3.67041,-0.4416018,-0.4441634,0,-0.0947504
30.35,0.1054972,0.1189587,-4.497988,-4.063849,-0.4416018,-0.4427179,0,-0.058431
30.36,0.06293999,0.06468,-4.52117,-4.371526,-0.4416018,-0.4419966,0,-0.03630946
30.37,0.01493604,0.01903967,-4.642943,-4.417475,-0.4416018,-0.4419897,0,-0.03627151
30.38,-0.03427418,-0.02922104,-4.507314,-4.478253,-0.4464643,-0.4419032,-0.4862547,-0.03325251
30.39,-0.07552651,-0.07823914,-4.40366,-4.492991,-0.4464643,-0.4450347,0,-0.02385031
30.4,-0.1099558,-0.120098,-4.410322,-4.359109,-0.4464643,-0.4462507,0,-0.02378306
30.41,-0.1542075,-0.1534128,-4.404993,-4.074189,-0.4464643,-0.44691,0,-0.03189601
30.42,-0.196289,-0.1945322,-4.244049,-3.978549,-0.4464643,-0.4468055,0,-0.02307454
30.43,-0.2346456,-0.2354805,-4.030879,-3.872791,-0.4464643,-0.4466624,0,-0.01571615
30.44,-0.2683778,-0.2726905,-3.824904,-3.691926,-0.4464643,-0.4466452,0,-0.01394372
30.45,-0.303105,-0.304583,-3.672487,-3.424866,-0.4464643,-0.446748,0,-0.0171199
30.46,-0.3345122,-0.3364862,-3.418015,-3.193391,-0.4464643,-0.4467078,0,-0.01566455
30.47,-0.3625981,-0.3654851,-3.19925,-2.933878,-0.4464643,-0.4467,0,-0.01530526
30.48,-0.388402,-0.3909078,-2.888554,-2.641179,-0.4464643,-0.4467268,0,-0.0162177
30.49,-0.4099418,-0.4137009,-2.63355,-2.342037,-0.4464643,-0.4467297,0,-0.01635216
30.5,-0.4281369,-0.4322112,-2.33378,-2.007753,-0.4464643,-0.4467764,0,-0.01803456
30.51,-0.4487415,-0.4470223,-2.035875,-1.659129,-0.4464643,-0.4468171,0,-0.01957741
30.52,-0.4644571,-0.4639545,-1.639378,-1.410492,-0.4464643,-0.4466377,0,-0.01327547
30.53,-0.4744836,-0.4771304,-1.392634,-1.127623,-0.4464643,-0.4465689,0,-0.01054391
30.54,-0.4838697,-0.4843551,-1.215703,-0.779385,-0.4464643,-0.4466351,0,-0.01267807
30.55,-0.4911283,-0.4901927,-0.8709006,-0.4695528,-0.4464643,-0.4465981,0,-0.0113773
30.56,-0.4930292,-0.4942921,-0.3616909,-0.1834791,-0.4464643,-0.4465245,0,-0.008691693
30.57,-0.4912437,-0.4933625,0.03320654,0.1449315,-0.4464643,-0.4465558,0,-0.00965656
30.58,-0.4843448,-0.488323,0.3257823,0.4859364,-0.4464643,-0.4466045,0,-0.0113933
30.59,-0.4801565,-0.4780858,0.5405511,0.8549954,-0.4464643,-0.4467012,0,-0.01493185
30.6,-0.4688349,-0.4701016,0.8544439,1.102852,-0.4464643,-0.446548,0,-0.009660847
30.61,-0.4547598,-0.4563843,1.211237,1.407997,-0.4464643,-0.4465718,0,-0.01032307
30.62,-0.4374816,-0.4393134,1.594943,1.708989,-0.4464643,-0.4465979,0,-0.01122138
30.63,-0.4189717,-0.4190881,1.958931,2.000948,-0.4464643,-0.4466214,0,-0.01209329
30.64,-0.3954076,-0.3976818,2.211004,2.246747,-0.4464643,-0.4465755,0,-0.0105095
30.65,-0.3694546,-0.371773,2.411917,2.518147,-0.4464643,-0.4466237,0,-0.01217382
30.66,-0.3435271,-0.3431959,2.658928,2.771884,-0.4464643,-0.4466552,0,-0.01335828
30.67,-0.3127469,-0.3147578,2.951237,2.957268,-0.4464643,-0.4465814,0,-0.01080197
30.68,-0.2797659,-0.2822586,3.240349,3.168135,-0.4464643,-0.4466188,0,-0.01204077
30.69,-0.2452885,-0.2472885,3.473504,3.365862,-0.4464643,-0.4466586,0,-0.01349038
30.7,-0.2079775,-0.2109368,3.682677,3.531065,-0.4464643,-0.4466664,0,-0.01385033
30.71,-0.1696756,-0.1721124,3.800187,3.69025,-0.4464643,-0.4467061,0,-0.01531422
30.72,-0.1312564,-0.1323329,3.933152,3.814219,-0.4464643,-0.4467129,0,-0.01564641
30.73,-0.09070805,-0.09276387,4.091164,3.887783,-0.4464643,-0.4466697,0,-0.01414823
30.74,-0.05032982,-0.05161988,4.202812,3.95515,-0.4464643,-0.4466776,0,-0.01437525
30.75,-0.01004567,-0.01067735,4.287813,3.982541,-0.4464643,-0.4466549,0,-0.01355609
30.76,0.03085,0.02977464,4.342704,3.972802,-0.4464643,-0.4466172,0,-0.01216418
30.77,0.07232968,0.07044299,4.348033,3.946943,-0.4464643,-0.4466088,0,-0.0117809
30.78,0.1128622,0.1115189,4.321654,3.911186,-0.4464643,-0.4466316,0,-0.01254775
30.79,0.1524348,0.1515764,4.280885,3.839958,-0.4416018,-0.4466263,0.4862547,-0.01237741
30.8,0.190759,0.189715,4.216934,3.703795,-0.4464643,-0.4433869,-0.4862547,-0.01779662
30.81,0.2272949,0.2275979,4.111948,3.606198,-0.4464643,-0.4456032,0,-0.0190966
30.82,0.2634622,0.2627729,4.022949,3.442133,-0.4416018,-0.4462884,0.4862547,-0.01599754
30.83,0.2981433,0.2964653,3.904373,3.238693,-0.4464643,-0.4433016,-0.4862547,-0.0204978
30.84,0.331905,0.3299923,3.724778,3.089797,-0.4464643,-0.4456208,0,-0.02190268
30.85,0.363077,0.3618393,3.538254,2.905558,-0.4416018,-0.4463967,0.4862547,-0.02077775
30.86,0.3911071,0.3903728,3.332278,2.65231,-0.4416018,-0.4433969,0,-0.02446569
30.87,0.4165803,0.4161969,3.115378,2.398191,-0.4464643,-0.4424331,-0.4862547,-0.02956535
30.88,0.4403931,0.439793,2.858242,2.162028,-0.4416018,-0.445369,0.4862547,-0.02758592
30.89,0.4626431,0.4601593,2.606968,1.860623,-0.4416018,-0.4430974,0,-0.02954863
30.9,0.4825966,0.4795895,2.353296,1.601744,-0.4416018,-0.4424409,0,-0.0356968
30.91,0.4993963,0.4969622,2.057789,1.346145,-0.4416018,-0.4422978,0,-0.04139861
30.92,0.5127237,0.5111793,1.764946,1.070751,-0.4416018,-0.4422792,0,-0.0448582
30.93,0.522271,0.5217296,1.449988,0.7713042,-0.4416018,-0.4422711,0,-0.04619813
30.94,0.5288633,0.5282749,1.12517,0.4485577,-0.4416018,-0.4422442,0,-0.04588266
30.95,0.5329878,0.5316222,0.7718406,0.1249369,-0.4416018,-0.4422344,0,-0.04574707
30.96,0.5353144,0.5324819,0.4670075,-0.1843746,-0.4416018,-0.4422577,0,-0.04664746
30.97,0.534175,0.531671,0.1656384,-0.4658045,-0.4416018,-0.442325,0,-0.04912232
30.98,0.5295143,0.5277162,-0.1495867,-0.7521701,-0.4416018,-0.4423563,0,-0.0503878
30.99,0.5208043,0.5202163,-0.5095776,-1.047831,-0.4416018,-0.4423521,0,-0.05035538
31,0.5088828,0.5086044,-0.83253,-1.35918,-0.4416018,-0.4423076,0,-0.04880124
31.01,0.4944923,0.4936212,-1.143758,-1.666366,-0.4416018,-0.4422689,0,-0.04735423
31.02,0.4777546,0.4761971,-1.469109,-1.95086,-0.4416018,-0.442265,0,-0.04712206
31.03,0.4581548,0.4566518,-1.754224,-2.210159,-0.4416018,-0.4422861,0,-0.04783268
31.04,0.4356379,0.4345173,-2.029746,-2.457132,-0.4416018,-0.4422971,0,-0.04824482
31.05,0.4104265,0.4096071,-2.300205,-2.696117,-0.4416018,-0.4422906,0,-0.0480399
31.06,0.382196,0.3820919,-2.586919,-2.923666,-0.4416018,-0.4422761,0,-0.04751951
31.07,0.3518521,0.3516921,-2.832597,-3.145694,-0.4416018,-0.4422415,0,-0.04625829
31.08,0.3200002,0.3192268,-3.064153,-3.345967,-0.4416018,-0.4422215,0,-0.04547226
31.09,0.2860653,0.2854608,-3.292245,-3.513356,-0.4416018,-0.4422301,0,-0.04571491
31.1,0.2503887,0.2499596,-3.474505,-3.662095,-0.4416018,-0.4422289,0,-0.04566338
31.11,0.2132345,0.2129103,-3.643975,-3.791193,-0.4416018,-0.4422219,0,-0.04540558
31.12,0.1748546,0.1745839,-3.791862,-3.898431,-0.4416018,-0.4422137,0,-0.04509708
31.13,0.1354524,0.1352533,-3.925093,-3.982186,-0.4416018,-0.4422065,0,-0.04481941
31.14,0.09574016,0.09513861,-4.022352,-4.042333,-0.4416018,-0.4421993,0,-0.0445394
31.15,0.05578207,0.05494029,-4.096695,-4.06984,-0.4416018,-0.4422089,0,-0.0448594
31.16,0.0154837,0.01482394,-4.151587,-4.068117,-0.4416018,-0.4422232,0,-0.04538085
31.17,-0.02471405,-0.02533077,-4.175568,-4.045228,-0.4416018,-0.4422258,0,-0.04550411
31.18,-0.06456313,-0.06517456,-4.17317,-3.998539,-0.4416018,-0.4422262,0,-0.04553403
31.19,-0.1037351,-0.1044332,-4.142527,-3.927654,-0.4416018,-0.4422264,0,-0.04554807
31.2,-0.1419668,-0.1427768,-4.082839,-3.831393,-0.4464643,-0.4422297,-0.4862547,-0.04566789
31.21,-0.1790382,-0.1793199,-4.006631,-3.678224,-0.4416018,-0.4454547,0.4862547,-0.03974159
31.22,-0.2148346,-0.2157734,-3.910438,-3.570755,-0.4464643,-0.4432173,-0.4862547,-0.03766255
31.23,-0.2492892,-0.2494824,-3.786799,-3.378205,-0.4464643,-0.445713,0,-0.03320699
31.24,-0.281935,-0.2822209,-3.622925,-3.199693,-0.4464643,-0.4464618,0,-0.02650429
31.25,-0.3127244,-0.3130758,-3.447859,-3.005097,-0.4464643,-0.4466521,0,-0.02109522
31.26,-0.3414986,-0.3418445,-3.25574,-2.791781,-0.4464643,-0.4466704,0,-0.01714979
31.27,-0.3678495,-0.368394,-3.027914,-2.561348,-0.4464643,-0.4466426,0,-0.01432998
31.28,-0.3918986,-0.3923562,-2.803819,-2.311411,-0.4464643,-0.4466167,0,-0.01261431
31.29,-0.4138849,-0.4138239,-2.564003,-2.049201,-0.4464643,-0.4465906,0,-0.01131622
31.3,-0.4332,-0.4331032,-2.307666,-1.784351,-0.4464643,-0.4465526,0,-0.009766091
31.31,-0.4496965,-0.4497021,-2.016689,-1.509211,-0.4464643,-0.4465258,0,-0.008662629
31.32,-0.4633259,-0.4633934,-1.738236,-1.223167,-0.4464643,-0.4465113,0,-0.00803915
31.33,-0.4743461,-0.4741188,-1.454187,-0.9290389,-0.4464643,-0.4465035,0,-0.007691323
31.34,-0.482314,-0.4821555,-1.132833,-0.6353741,-0.4464643,-0.4464875,0,-0.007079061
31.35,-0.4873931,-0.4871606,-0.8335959,-0.3370274,-0.4464643,-0.4464795,0,-0.006749411
31.36,-0.4894469,-0.4892375,-0.5255653,-0.03865387,-0.4464643,-0.4464715,0,-0.006430395
31.37,-0.4886033,-0.4883001,-0.2138042,0.2597191,-0.4464643,-0.446467,0,-0.00624218
31.38,-0.4846153,-0.4844725,0.1230044,0.554027,-0.4464643,-0.4464606,0,-0.00599468
31.39,-0.4775984,-0.4775562,0.4265052,0.8472022,-0.4464643,-0.4464621,0,-0.006029588
31.4,-0.4679611,-0.4676318,0.7249432,1.136114,-0.4464643,-0.4464665,0,-0.00618045
31.41,-0.4550057,-0.4551296,1.052692,1.411772,-0.4464643,-0.446459,0,-0.005918358
31.42,-0.4392925,-0.4394666,1.347666,1.686441,-0.4464643,-0.4464704,0,-0.006315727
31.43,-0.4208783,-0.4210586,1.634113,1.950472,-0.4416018,-0.4464793,0.4862547,-0.006648915
31.44,-0.3998801,-0.4006736,1.908037,2.169616,-0.4464643,-0.4432662,-0.4862547,-0.0130329
31.45,-0.3761221,-0.3765244,2.193418,2.443475,-0.4464643,-0.4455144,0,-0.01553142
31.46,-0.3501532,-0.3504003,2.442294,2.674013,-0.4464643,-0.4462543,0,-0.01446054
31.47,-0.3220841,-0.322302,2.67758,2.878174,-0.4464643,-0.4464807,0,-0.01273424
31.48,-0.2920644,-0.2923063,2.897412,3.061691,-0.4416018,-0.4465388,0.4862547,-0.01123861
31.49,-0.260024,-0.2611618,3.118842,3.194019,-0.4464643,-0.4433268,-0.4862547,-0.01629917
31.5,-0.2261792,-0.2268776,3.305899,3.380445,-0.4464643,-0.4455742,0,-0.01821804
31.51,-0.1912704,-0.1915704,3.476968,3.517104,-0.4464643,-0.4463071,0,-0.01667667
31.52,-0.1548043,-0.1554919,3.636312,3.618005,-0.4464643,-0.4465186,0,-0.01431552
31.53,-0.1174888,-0.1181643,3.754355,3.7019,-0.4464643,-0.4465812,0,-0.01291492
31.54,-0.07965146,-0.08013207,3.854811,3.761819,-0.4416018,-0.4465893,0.4862547,-0.01184247
31.55,-0.04136167,-0.042419,3.935816,3.762661,-0.4464643,-0.4433569,-0.4862547,-0.01697711
31.56,-0.002677253,-0.003209837,3.994438,3.808664,-0.4464643,-0.4455869,0,-0.01856464
31.57,0.03579003,0.03552237,4.020817,3.801387,-0.4416018,-0.4463083,0.4862547,-0.01669819
31.58,0.07394598,0.07309732,4.025081,3.72791,-0.4464643,-0.4432991,-0.4862547,-0.02043809
31.59,0.1115617,0.1114012,4.002431,3.698669,-0.4464643,-0.44559,0,-0.02081082
31.6,0.1483752,0.1483124,3.956334,3.61395,-0.4464643,-0.4463152,0,-0.01781324
31.61,0.1841681,0.1840722,3.887587,3.499785,-0.4464643,-0.4465225,0,-0.01481074
31.62,0.2188074,0.2185872,3.795923,3.363831,-0.4416018,-0.4465657,0.4862547,-0.01251062
31.63,0.2520199,0.251143,3.666955,3.178036,-0.4464643,-0.4433456,-0.4862547,-0.01714437
31.64,0.2836193,0.2834215,3.524931,3.043223,-0.4416018,-0.4455782,0.4862547,-0.01846579
31.65,0.3133473,0.3126751,3.362123,2.825895,-0.4464643,-0.4430737,-0.4862547,-0.02236209
31.66,0.3412268,0.3410724,3.181994,2.652584,-0.4464643,-0.4455267,0,-0.02218401
31.67,0.366969,0.3668119,2.968024,2.432695,-0.4464643,-0.446306,0,-0.01884386
31.68,0.3906119,0.3901737,2.756453,2.192559,-0.4464643,-0.4465316,0,-0.0156699
31.69,0.4118885,0.4113089,2.523832,1.943502,-0.4416018,-0.4465881,0.4862547,-0.01354401
31.7,0.4306351,0.42941,2.254171,1.653722,-0.4464643,-0.4433745,-0.4862547,-0.01830876
31.71,0.4468503,0.4462266,1.996502,1.4242,-0.4416018,-0.4456099,0.4862547,-0.01970209
31.72,0.4604126,0.4591945,1.726575,1.123677,-0.4464643,-0.4431097,-0.4862547,-0.02374503
31.73,0.4713065,0.4706409,1.449188,0.8798679,-0.4416018,-0.4455696,0.4862547,-0.02381858
31.74,0.4792209,0.4781312,1.133963,0.5677819,-0.4416018,-0.443133,0,-0.02675521
31.75,0.4843791,0.4832174,0.8432525,0.2806209,-0.4464643,-0.4423792,-0.4862547,-0.03191252
31.76,0.4866436,0.4861929,0.5485449,0.03039275,-0.4416018,-0.445399,0.4862547,-0.0302919
31.77,0.485846,0.4849461,0.2202632,-0.2900704,-0.4416018,-0.4431249,0,-0.03124375
31.78,0.4821629,0.4812433,-0.08057293,-0.5805988,-0.4416018,-0.442408,0,-0.03485848
31.79,0.4757372,0.4747587,-0.3774121,-0.861496,-0.4416018,-0.4422058,0,-0.03819041
31.8,0.4664582,0.465566,-0.6713203,-1.134658,-0.4416018,-0.4421704,0,-0.04083524
31.81,0.4541454,0.4535878,-0.9902759,-1.402366,-0.4416018,-0.4421782,0,-0.0426354
31.82,0.43923,0.4386402,-1.271927,-1.667652,-0.4464643,-0.4421842,-0.4862547,-0.04347728
31.83,0.4217404,0.4217264,-1.546916,-1.889884,-0.4416018,-0.4454135,0.4862547,-0.03795838
31.84,0.4014448,0.40104,-1.839492,-2.168606,-0.4416018,-0.4431792,0,-0.03610332
31.85,0.3786599,0.3783163,-2.095029,-2.406394,-0.4416018,-0.4424494,0,-0.03761457
31.86,0.3536453,0.3533226,-2.339109,-2.624014,-0.4416018,-0.4422223,0,-0.03936792
31.87,0.326601,0.3262385,-2.568533,-2.823743,-0.4416018,-0.4421624,0,-0.04081969
31.88,0.2973451,0.2972862,-2.804619,-3.00463,-0.4464643,-0.4421567,-0.4862547,-0.0419605
31.89,0.2664773,0.266929,-2.999136,-3.140473,-0.4416018,-0.4453728,0.4862547,-0.03623927
31.9,0.2341043,0.2337703,-3.175801,-3.32369,-0.4416018,-0.4431348,0,-0.03433736
31.91,0.2000691,0.1999534,-3.337544,-3.451583,-0.4416018,-0.4424174,0,-0.03632052
31.92,0.165021,0.1648445,-3.499819,-3.55624,-0.4416018,-0.4421928,0,-0.03819561
31.93,0.1289858,0.1288853,-3.621593,-3.636015,-0.4416018,-0.4421377,0,-0.03983485
31.94,0.09235153,0.09217128,-3.718585,-3.694422,-0.4416018,-0.442131,0,-0.04095646
31.95,0.05526572,0.05506427,-3.801721,-3.728554,-0.4416018,-0.4421411,0,-0.0418589
31.96,0.01798357,0.01774917,-3.853682,-3.739484,-0.4416018,-0.4421529,0,-0.04251419
31.97,-0.01930844,-0.01952982,-3.881394,-3.726966,-0.4416018,-0.4421635,0,-0.04300777
31.98,-0.05624624,-0.05658278,-3.884858,-3.691962,-0.4416018,-0.4421706,0,-0.04332974
31.99,-0.09270547,-0.09305997,-3.862741,-3.632331,-0.4464643,-0.4421798,-0.4862547,-0.04369634
32,-0.1284303,-0.1282012,-3.818242,-3.518545,-0.4416018,-0.4454056,0.4862547,-0.03781952
32.01,-0.1631592,-0.1637051,-3.750028,-3.452111,-0.4416018,-0.4431669,0,-0.03570471
32.02,-0.1967884,-0.1973735,-3.651437,-3.330593,-0.4464643,-0.4424469,-0.4862547,-0.03752438
32.03,-0.2290084,-0.228978,-3.540322,-3.150851,-0.4464643,-0.4454483,0,-0.0334634
32.04,-0.2596838,-0.2596887,-3.40709,-2.988333,-0.4464643,-0.4463698,0,-0.02667812
32.05,-0.2886211,-0.2887614,-3.253875,-2.813372,-0.4416018,-0.4466136,0.4862547,-0.02095772
32.06,-0.3155401,-0.3164993,-3.063354,-2.651611,-0.4464643,-0.4434302,-0.4862547,-0.0229743
32.07,-0.3405272,-0.340696,-2.8731,-2.40052,-0.4416018,-0.4456583,0.4862547,-0.02261025
32.08,-0.363389,-0.3639892,-2.664193,-2.201084,-0.4464643,-0.443134,-0.4862547,-0.02517638
32.09,-0.3840433,-0.3838457,-2.41958,-1.928088,-0.4416018,-0.4455678,0.4862547,-0.02402259
32.1,-0.4022536,-0.4026273,-2.185093,-1.711242,-0.4464643,-0.4431036,-0.4862547,-0.0258061
32.11,-0.4179777,-0.417683,-1.939948,-1.421482,-0.4464643,-0.4455551,0,-0.02421291
32.12,-0.4313351,-0.430776,-1.684944,-1.156767,-0.4464643,-0.4463166,0,-0.01968111
32.13,-0.4418264,-0.4415367,-1.391835,-0.8958013,-0.4464643,-0.4465168,0,-0.01534284
32.14,-0.4497243,-0.4494138,-1.118977,-0.6255272,-0.4464643,-0.4465547,0,-0.01240402
32.15,-0.4548875,-0.4545855,-0.8367935,-0.3520689,-0.4464643,-0.4465413,0,-0.01025731
32.16,-0.4573795,-0.4569941,-0.5522116,-0.07633557,-0.4464643,-0.446519,0,-0.0087618
32.17,-0.456797,-0.4567143,-0.2345883,0.1981873,-0.4464643,-0.446496,0,-0.0076202
32.18,-0.4538864,-0.4533906,0.02207848,0.4768532,-0.4464643,-0.4464896,0,-0.007219953
32.19,-0.4478344,-0.4476918,0.3377731,0.7443134,-0.4464643,-0.4464694,0,-0.00641906
32.2,-0.438859,-0.4389882,0.6479355,1.013435,-0.4464643,-0.4464686,0,-0.006321075
32.21,-0.4272471,-0.4273552,0.9271882,1.280534,-0.4464643,-0.4464772,0,-0.006597691
32.22,-0.4129611,-0.4131094,1.201378,1.538271,-0.4464643,-0.4464816,0,-0.006757723
32.23,-0.3962536,-0.396292,1.467308,1.786278,-0.4464643,-0.4464858,0,-0.006917485
32.24,-0.3767791,-0.3771545,1.750291,2.020281,-0.4464643,-0.4464846,0,-0.006886865
32.25,-0.3550809,-0.3554077,1.995703,2.247218,-0.4464643,-0.4464959,0,-0.007293906
32.26,-0.3312837,-0.3315083,2.229923,2.458242,-0.4464643,-0.4465013,0,-0.007508805
32.27,-0.3052146,-0.3056734,2.470805,2.651236,-0.4464643,-0.4465013,0,-0.007525502
32.28,-0.2773114,-0.2777604,2.676515,2.831381,-0.4464643,-0.4465097,0,-0.007834644
32.29,-0.2475464,-0.2481436,2.872631,2.992856,-0.4464643,-0.4465148,0,-0.008032311
32.3,-0.2163808,-0.2168604,3.050628,3.137677,-0.4464643,-0.4465234,0,-0.008355006
32.31,-0.1837293,-0.184342,3.224361,3.259988,-0.4464643,-0.4465247,0,-0.008425318
32.32,-0.1500661,-0.1505719,3.358392,3.363885,-0.4416018,-0.4465305,0.4862547,-0.008642658
32.33,-0.1156185,-0.1165835,3.476701,3.412386,-0.4464643,-0.4433114,-0.4862547,-0.01480445
32.34,-0.08031861,-0.08072833,3.582487,3.505542,-0.4416018,-0.4455503,0.4862547,-0.01695639
32.35,-0.04454004,-0.04551063,3.655231,3.51458,-0.4464643,-0.4430593,-0.4862547,-0.02159132
32.36,-0.008701406,-0.008822433,3.706925,3.563849,-0.4416018,-0.4455261,0.4862547,-0.02203196
32.37,0.02705911,0.02647131,3.737568,3.521849,-0.4416018,-0.4430843,0,-0.02484425
32.38,0.06266345,0.06201798,3.744762,3.486796,-0.4464643,-0.4423293,-0.4862547,-0.02997315
32.39,0.0977504,0.09786703,3.72611,3.468068,-0.4464643,-0.4453479,0,-0.02831562
32.4,0.1321614,0.132268,3.68694,3.388307,-0.4416018,-0.4462903,0.4862547,-0.02302812
32.41,0.1657631,0.1650424,3.625654,3.249463,-0.4464643,-0.4433337,-0.4862547,-0.02446409
32.42,0.1982475,0.1981426,3.53106,3.162845,-0.4464643,-0.445631,0,-0.02346305
32.43,0.229359,0.2293638,3.426074,3.025918,-0.4416018,-0.4463491,0.4862547,-0.01957818
32.44,0.2588852,0.2583087,3.297372,2.831584,-0.4416018,-0.4433272,0,-0.02208914
32.45,0.2868457,0.2861934,3.132165,2.656121,-0.4464643,-0.4423846,-0.4862547,-0.02775481
32.46,0.3129919,0.3130426,2.966959,2.504368,-0.4416018,-0.4453474,0.4862547,-0.02669571
32.47,0.3371768,0.336595,2.784965,2.267529,-0.4416018,-0.4430597,0,-0.02811502
32.48,0.3594455,0.3586307,2.589914,2.048165,-0.4416018,-0.4423488,0,-0.03230722
32.49,0.3795616,0.3787228,2.356227,1.825828,-0.4464643,-0.4421611,-0.4862547,-0.03631252
32.5,0.3974299,0.3971839,2.127335,1.625383,-0.4416018,-0.4453539,0.4862547,-0.03322506
32.51,0.4128858,0.4119661,1.889384,1.345897,-0.4416018,-0.4431278,0,-0.03310815
32.52,0.4257219,0.4248659,1.615994,1.090165,-0.4464643,-0.4424255,-0.4862547,-0.03620079
32.53,0.4359623,0.4358084,1.35486,0.8639148,-0.4416018,-0.4454397,0.4862547,-0.03289213
32.54,0.4436184,0.4427552,1.088931,0.5629783,-0.4464643,-0.4431497,-0.4862547,-0.03266604
32.55,0.4486679,0.4482835,0.8166062,0.323825,-0.4416018,-0.4456458,0.4862547,-0.02964346
32.56,0.4458244,0.4499913,-0.005164057,0.02180011,-0.4416018,-0.4431974,0,-0.0304433
32.57,0.4454643,0.4445691,0.2346522,-0.3424393,-0.4416018,-0.4422449,0,-0.02778619
32.58,0.4423932,0.4405865,-0.04433404,-0.5995708,-0.4416018,-0.4420917,0,-0.03332149
32.59,0.4366401,0.4349473,-0.3222544,-0.8359578,-0.4416018,-0.4421212,0,-0.0385574
32.6,0.4280781,0.4268406,-0.6241564,-1.07098,-0.4416018,-0.4421713,0,-0.04208966
32.61,0.4170238,0.415954,-0.8946158,-1.309154,-0.4416018,-0.4422015,0,-0.0439609
32.62,0.4034181,0.4025497,-1.159213,-1.542906,-0.4416018,-0.4422213,0,-0.04504174
32.63,0.3871128,0.3866492,-1.442196,-1.771054,-0.4416018,-0.4422297,0,-0.04553084
32.64,0.3684728,0.3681203,-1.68974,-1.995585,-0.4416018,-0.4422223,0,-0.04535468
32.65,0.3475608,0.3472964,-1.928757,-2.209222,-0.4416018,-0.4422144,0,-0.0450966
32.66,0.3246014,0.3243162,-2.156582,-2.410171,-0.4416018,-0.4422065,0,-0.04481019
32.67,0.2994167,0.2994194,-2.392401,-2.595174,-0.4464643,-0.4422023,-0.4862547,-0.04464206
32.68,0.272548,0.2730807,-2.590383,-2.737024,-0.4416018,-0.4454082,0.4862547,-0.0380124
32.69,0.2441697,0.2438516,-2.772643,-2.928746,-0.4464643,-0.4431586,-0.4862547,-0.0354532
32.7,0.2140515,0.2145436,-2.955969,-3.03422,-0.4416018,-0.4456531,0.4862547,-0.03091616
32.71,0.1826169,0.1825389,-3.112649,-3.1876,-0.4416018,-0.4431795,0,-0.03022468
32.72,0.1501565,0.1499912,-3.245081,-3.288808,-0.4416018,-0.4423879,0,-0.03303714
32.73,0.1169092,0.1167212,-3.357795,-3.361699,-0.4416018,-0.442157,0,-0.03596439
